movie_id,director_id,producer_id,box_office_value,cast_id_0,cast_id_1,cast_id_2,cast_id_3,cast_id_4
Q822946,Q53009,Q1365966,,Q352540,Q191644,Q382393,Q433089,Q2159896
Q822426,Q24829,Q285564,998779.0,Q193146,Q106099,Q78469,Q418424,Q466711
Q823020,Q61347,Q61347,,Q2038188,Q229560,Q318165,,
Q82327,Q45253,,,Q1139714,Q443058,Q904661,,
Q82321,Q15697819,,,Q2341602,Q3196775,Q6055867,Q3401588,Q3111264
Q823239,Q5400825,,114649.0,Q3325953,Q5665564,Q605380,Q9065784,Q1110827
Q823349,Q126957,,,Q310947,Q535972,Q1366768,Q205435,Q126957
Q82374,Q30876,Q804792,,Q3633732,Q379171,,,
Q823767,Q44426,,,Q28921,Q45338,Q71895,Q1749520,Q126713
Q822930,Q323076,Q731692,,Q16473,Q272952,Q122020,Q228868,Q200261
Q823414,Q727349,Q61441,,Q90372,Q78924,Q55419,Q153018,Q92233
Q82388,Q725520,Q309214,,Q108366,Q373968,Q659962,Q324882,Q17580382
Q82352,Q1274453,Q913003,,Q136209,Q1198897,Q104791,Q229009,Q236759
Q824559,Q67637,Q83428132,,Q908633,Q271485,Q1981647,Q4220776,Q1048113
Q824706,Q2639352,Q100399,,Q330432,Q66372,Q496339,Q69881,Q462654
Q824784,Q55163,Q505831,,Q95043,Q171736,Q3720497,Q4858739,Q492789
Q82413,Q373474,Q335507,,Q41351,Q1276587,Q266391,Q316647,Q237497
Q824133,Q47100,Q325396,,Q40504,Q28755,Q229011,Q483907,Q449900
Q824389,Q318712,Q938050,255000211.0,Q311271,Q525065,Q262524,Q463285,Q201976
Q8248569,,,,,,,,
Q8247992,Q114899961,,,Q13938,,,,
Q824797,Q1532896,Q1532896,,Q314200,,,,
Q8250724,Q7454245,,,,,,,
Q824977,Q44247247,Q1443526,,Q91813,Q497927,Q88719,Q109720,Q78115
Q824811,Q345217,,,Q3932635,Q2143609,Q71474,Q106627,Q311716
Q824818,Q315325,Q215578,1000000.0,Q242477,Q70251,Q66774,Q642662,Q181402
Q825197,Q4868010,Q92642,,,,,,
Q825875,Q1692089,,,Q2518,,,,
Q825079,Q295593,,,Q287713,Q457220,Q1344901,Q7879205,Q3290613
Q825439,Q75009,,,Q705423,Q103948,Q271270,Q69661,Q1587372
Q825653,Q30328934,,,Q64645,Q101888,Q690283,,
Q825656,Q13382715,Q6712676,,Q531869,Q266270,Q260545,Q621490,Q541661
Q825972,Q75585,Q75585,,Q273804,Q122663,Q124336,Q87436,Q1731436
Q82519,Q358370,Q309214,,Q309640,Q230184,Q5271295,Q462118,Q329719
Q826199,Q55410,Q993211,,Q89181,Q214762,Q120270,Q60876,Q96784
Q825968,Q14087086,Q14087085,,Q193105,Q188018,Q14087085,Q207596,Q354873
Q82579,Q2538092,,,,,,,
Q826243,Q3528671,Q179497,,Q193105,Q193160,Q289540,Q513009,Q954950
Q826327,Q108420,,,Q469983,Q86919,Q376652,Q106035,Q23061763
Q826335,Q51562,,,Q76643,Q77181,Q66097,Q91333,Q121192
Q826387,Q966078,Q4798759,,Q5778888,Q89921,Q97289,Q77581,Q88435
Q826438,Q556343,,,Q710128,Q131380,Q525318,Q463983,Q207596
Q826351,Q91768,Q1581008,,Q560085,Q90824,Q2144589,Q87436,Q104667
Q826451,Q684569,Q684569,,Q314834,Q443454,,,
Q826289,Q720293,Q3946621,,Q95043,Q529979,Q297334,Q1033016,Q466339
Q826462,Q546204,Q80760,,Q166212,Q271184,Q1395104,Q4908882,
Q826743,Q16735306,,,Q189554,Q444190,,,
Q826678,Q6096,Q606973,,Q6096,Q3293986,,,
Q826883,Q124568,Q152412,,,,,,
Q826534,Q1393733,Q7322757,,Q1393791,Q3858950,Q21451739,Q6782045,Q21451760
Q826513,Q1337411,Q5231483,,Q318249,Q486103,Q350714,Q3029688,Q436503
Q826838,Q1644506,,,Q376261,Q1644506,Q778794,Q3767531,Q963576
Q826495,Q436829,,,Q313804,Q235913,Q435468,Q1235203,Q117392
Q826565,Q750768,,,Q129258,Q515183,Q269153,Q633222,Q630728
Q827095,Q253462,Q253462,,Q78919,Q87272,Q101203,Q2025392,Q75217
Q826943,Q7173760,Q7173760,,Q209471,Q369949,Q209186,Q714010,Q77393
Q826950,Q103898,Q107649,,Q63228,Q221074,Q311716,Q76128,Q1577938
Q827164,Q452232,,,Q254038,Q376176,Q272214,Q498263,Q1396278
Q827064,Q1347264,Q3638668,,Q95034,Q230147,Q295593,Q1392358,Q272091
Q826815,Q1892718,Q1892718,,Q163286,Q676094,Q331720,Q234096,Q528527
Q827172,Q82290,,,Q574025,Q167383,Q451279,Q180010,Q1394131
Q827179,Q1752340,Q19867030,,Q234640,Q919206,Q271146,Q439655,Q1196052
Q827753,Q7608395,,,Q199945,,,,
Q827375,Q120541,Q7965674,,Q182229,Q508858,Q1562547,Q1373430,Q3341349
Q827341,Q1599672,,,Q1599672,Q431362,Q353755,Q1378842,Q716343
Q826840,Q834121,Q913003,253600000.0,Q208408,Q80938,Q183542,Q224159,Q211280
Q826494,Q951522,Q8462137,,Q166272,Q563177,Q164117,Q204685,Q156552
Q827774,Q63296,Q98319,,Q2908831,Q434291,Q443842,Q4008311,Q952106
Q827828,Q730985,,,Q189415,Q445116,Q3998495,Q234204,Q1374559
Q827494,Q1347264,Q15808998,,Q230099,Q312084,Q317026,Q3526153,Q2448741
Q828539,Q1583013,,,Q352,Q47906,Q542459,,
Q827960,Q501665,,,Q101476,Q1461817,Q694648,Q1560633,Q1347233
Q82930,Q3441443,,,,,,,
Q827105,Q705489,Q2978450,,Q38554,Q3292031,Q579505,Q271944,Q715111
Q828260,Q74553,,,Q78817,Q96184,Q78919,Q74293,Q66097
Q828500,Q86655,Q102978,,Q60687,Q71673,Q186692,Q108853,Q69637
Q828724,Q40646,Q1362106,,Q1991388,Q449877,Q6287228,Q3569402,Q2044361
Q828566,Q679704,,,Q57584,Q212873,Q1698,Q555379,Q2058660
Q829143,Q3040908,,,Q497403,Q725157,Q3126025,Q711994,Q4030
Q828849,Q55238,Q7340070,,Q2574028,Q7788675,Q6209639,Q7612896,
Q829250,Q55193,,,,,,,
Q82913,Q2159005,,,Q2159005,Q6831480,Q2641287,Q941960,Q359331
Q829302,Q113773886,,,Q78276,Q125744,Q15432201,Q2301302,Q99310
Q828725,Q55433,Q299419,,Q39792,Q224071,Q529849,Q1287512,Q431841
Q827106,Q55238,Q2134946,22899908.0,Q202589,Q433499,Q460572,Q7102987,Q2424994
Q829458,Q75585,,,Q2164427,Q1363955,Q1067154,Q102011,Q1633249
Q829523,Q933453,Q4723325,,Q374175,Q363691,Q212416,Q472216,Q63523
Q828806,Q64358,Q61881,,Q101855,Q91742,Q519606,Q84722,Q90045
Q829365,Q53018,Q106225,,Q55469,Q106418,Q55468,Q295257,Q106482
Q82937,Q375319,Q972849,,Q1738587,Q526943,Q3735656,Q1406829,Q1343372
Q829817,Q965498,Q269692,,Q192643,Q34460,Q443961,Q235721,Q228789
Q82949,Q260125,Q950428,,Q108622,Q329700,Q40026,Q467409,Q1280821
Q828547,Q179497,Q262102,,Q42869,Q359488,Q229220,Q533655,Q2255729
Q829695,Q193628,Q193628,,Q76478,Q313705,Q307882,Q313522,Q228717
Q82989,Q11458760,,,Q1139721,Q900656,Q1058483,Q7649788,Q3543464
Q83005,Q106685,Q47044516,,Q589753,Q66423,Q234883,Q6233623,Q88997
Q830241,Q454301,Q93238485,,Q87951,Q1691157,Q217624,Q961495,Q2929242
Q830449,Q2452123,Q81889870,,Q529200,,,,
Q829979,Q61260,Q61260,,Q61260,Q72890,Q104667,Q78375,Q67568
Q830361,Q374223,Q275161,,Q374223,Q229325,Q63546532,Q349857,Q693301
Q830304,Q2424777,Q5955654,,Q44063,Q350424,Q41396,Q16193243,Q296500
Q829996,Q727810,Q7349815,,Q258064,Q663121,Q345955,Q5113284,Q39972
Q830208,Q319204,Q945551,347325802.0,Q36970,Q219717,Q530957,Q180852,Q73352
Q830324,Q336074,,,Q336074,Q312129,Q233365,Q967130,Q1384181
Q830430,Q1337411,Q55163,,Q181413,Q188018,Q486103,Q7516,Q3017909
Q830367,Q36477574,Q374223,,Q207969,Q374223,Q297744,Q6138026,Q261526
Q830556,Q464903,Q16019388,,Q164624,Q361412,Q705477,Q310947,Q312719
Q830295,Q51516,Q934624,,Q28054,Q207179,Q544165,Q245075,Q467502
Q830585,Q95119,Q957347,,Q83410,Q367053,Q1971717,Q329456,Q280455
Q831053,Q90929,Q79003,,Q111267,Q304707,Q105925,Q4755076,
Q830376,Q991798,Q37175,,Q37175,Q192643,Q1189681,Q229166,Q313043
Q830459,Q1157704,Q22117250,,Q208117,Q189489,Q439437,Q2985242,Q272960
Q830558,Q50713,Q7351372,,Q23842,Q253239,Q50713,Q509314,Q1712227
Q831004,Q76398,Q87426,,Q87571,Q114327,Q100989,Q446280,Q78119
Q830773,Q51575,Q957347,,Q16390,Q83812,Q104000,Q295593,Q233850
Q831558,Q551512,,,Q551512,,,,
Q830553,Q55258,Q5648417,,Q372311,Q172261,Q159778,Q125017,Q43416
Q830874,Q7546,Q191064,,Q234923,Q3193153,Q233732,Q191064,Q4586916
Q831506,Q63411930,,,Q441913,Q260909,Q88997,Q36980,Q95314
Q831476,Q232941,,,Q356303,Q229228,Q215072,Q235302,Q445146
Q831437,Q948543,,,Q298551,Q457317,Q668207,Q3035776,
Q831265,Q367607,,,Q1320346,Q436451,Q2338118,Q6112055,Q7931144
Q831888,Q816517,,,Q5530907,,,,
Q830778,Q51472,Q51472,,Q181819,Q242477,Q451801,Q1344901,Q3126164
Q831662,Q1532896,,,Q230390,Q434287,Q312161,Q441913,Q981039
Q83161,Q21675468,Q21675468,,,,,,
Q831943,Q1695362,Q77061,,Q18912793,Q22251722,Q25475162,,
Q832344,Q15937869,,,Q707329,Q531617,Q706219,Q716027,
Q832337,Q85114,,,Q61356,Q229920,Q75622,Q288713,
Q831638,Q3556003,Q101636,,Q87200,Q84418,Q97794,Q97720,Q119867
Q832184,Q105619,Q361556,,Q2174002,Q87571,Q119573,Q1522036,Q1351999
Q832366,Q470104,,,Q16766,Q270681,Q701359,,
Q832180,Q56162811,,,Q4974942,Q1575584,Q1562315,Q6068581,Q2274910
Q832376,Q55421,,,Q1372641,Q91058,Q361337,Q76813,Q95444
Q832471,Q1600906,,,Q995766,Q102530,Q1448787,Q119549,Q1584447
Q831800,Q376107,Q376107,164508066.0,Q40791,Q361412,Q188772,Q529851,Q459007
Q832444,Q2851325,,,Q253891,Q3193640,Q435368,Q437321,Q3163215
Q832093,Q456946,Q3751486,,Q1291283,Q3508279,Q3508290,Q3507236,Q659712
Q832105,Q448604,Q263607,,Q103939,Q311093,Q230710,Q317817,Q310367
Q832580,Q292693,,,Q310252,Q706192,Q716027,Q292693,
Q832363,Q1164532,Q928022,,Q175104,Q309756,Q690974,Q119676,Q542843
Q832047,Q452794,Q366223,78756177.0,Q82786,Q234773,Q298818,Q333595,Q44473
Q832704,Q2639352,Q4776815,,Q574025,Q674890,Q1041513,Q451279,Q3659233
Q832190,Q489831,Q489831,33788161.0,Q316627,Q489831,Q4960,Q483118,Q228882
Q832514,Q60766,Q16196942,,Q58603,Q269762,Q76172,Q434291,Q65857
Q832677,Q3115713,Q3121114,,Q9543,Q184885,Q1085037,Q560178,Q983043
Q832487,Q508182,Q2754518,,Q184378,Q104372,Q286717,Q229266,Q972568
Q832737,Q113365022,Q2820085,,Q174843,Q515095,Q296883,Q220335,Q381203
Q832456,Q518868,Q132952,,Q44561,Q163249,Q310315,Q104061,Q105221
Q8329935,Q6004376,Q4661225,,Q5619071,Q12301865,Q12317099,Q1785294,Q1785299
Q8328979,Q7235521,Q3437029,,Q1769734,Q12317997,Q12325965,Q12339276,Q1733080
Q8328,Q374480,Q16209640,,Q314924,Q204393,Q3084485,Q975161,Q3849683
Q833153,Q1381885,,,Q85729,Q256579,Q360477,Q311672,Q6834710
Q833091,Q78505,Q73856,,Q78505,Q96194,Q97349,Q98541,Q1765911
Q832515,Q51564,Q105221,,Q105221,Q215072,Q459007,Q17566665,Q272505
Q832728,Q1699742,Q654513,,Q175535,Q125904,Q244234,Q190794,Q255268
Q833284,Q724478,,,,,,,
Q833208,Q55421,Q91077,,Q78924,Q121408,Q107849,Q90432,Q2638087
Q833176,Q269505,Q8025022,,Q511043,Q71275,Q1167568,Q67543,Q708804
Q833248,Q345217,,,Q463944,Q562257,Q3831999,Q939781,Q867434
Q833292,Q454301,,,Q6782045,Q7416720,Q23885172,Q21070457,Q1906615
Q832732,Q309214,Q309214,,Q42101,Q1820773,Q233801,Q298368,Q298243
Q833502,Q106685,,,Q204685,Q272433,Q3616409,Q1347021,Q515592
Q833372,Q3476760,,,Q193105,Q230779,Q206235,Q3567382,Q495487
Q833426,Q62323,,,Q106607,Q70294,Q66408,Q1044526,Q90075
Q833180,Q55294,Q56094,,Q36949,Q315039,Q170428,Q403902,Q223091
Q833412,Q57316,Q945766,,Q60306,Q89446,Q2561107,Q2581962,
Q833299,Q427308,Q320025,,Q105221,Q106997,Q103578,Q234201,Q7175871
Q833297,Q167023,Q1607854,,Q188018,Q239818,Q531869,Q979778,Q632263
Q833609,Q1356510,,,Q313788,Q202801,Q189694,,
Q833601,Q62678,,,Q63586,Q89509,Q86370,Q104568,Q87593
Q833885,Q4761501,,,Q211831,Q310012,Q193517,Q459800,Q727752
Q833579,Q203519,,,Q384090,Q1964680,Q203519,Q4100641,Q4163619
Q833977,Q1337411,,,Q193482,Q57391,Q188018,Q363386,Q312337
Q833638,Q48987,Q6834813,,Q216569,Q435669,Q554044,Q185051,Q281621
Q833578,Q3431254,Q902654,,Q49004,Q151935,Q919478,Q115250,Q187038
Q834011,Q107683,Q66035,,Q24842,Q91502,Q1579173,Q90311,Q1581827
Q834109,Q71253,Q1039367,,Q55415,Q731233,Q57179,Q87112,Q2696164
Q833996,Q66035,Q77800,,Q110987,Q119721,Q104008,Q1944720,Q1282646
Q834168,Q594401,Q87426,,Q310150,Q435040,Q534502,Q965379,Q68898
Q834269,Q560129,Q560129,,Q560129,Q84973,Q4003483,Q2074689,Q96788
Q833530,Q25089,Q3831197,,Q172035,Q165518,Q234959,Q233563,Q211322
Q833566,Q944763,Q107730,204963084.0,Q32522,Q107730,Q237115,Q532180,Q295964
Q834021,Q119348,Q14326126,45681173.0,Q360477,Q283328,Q437944,Q434027,Q1339951
Q834352,Q7327672,,,Q456966,Q708153,Q37175,Q352730,Q191755
Q834367,Q6375868,Q16257727,,Q529706,Q235351,Q308124,Q3721404,Q6404221
Q834393,Q16336962,Q16336962,,Q3029319,Q6292071,Q3139190,Q2612891,
Q834435,Q1261335,,,Q1054887,Q379824,Q865711,Q1202173,Q3544865
Q834391,Q55418,Q732185,,Q106349,Q235351,Q230710,Q1300467,Q524544
Q834378,Q602442,Q104866130,,Q1189379,Q318736,Q230636,Q375152,Q2630702
Q834800,Q705995,Q36970,,Q313596,Q232621,Q707211,Q16106700,Q2146157
Q834385,Q104266,Q16745331,,Q332670,Q348209,Q231391,Q555226,Q104266
Q8349010,Q6700890,,,Q7106288,Q6122863,Q4727362,Q6069437,Q6047198
Q834165,Q455279,,,Q193555,Q229249,Q16473,Q41233,Q229749
Q835133,Q68954,,,,,,,
Q834530,Q51552,Q3100452,,Q1388853,Q228699,Q88997,Q51552,Q535077
Q834584,Q973915,Q275402,,Q31741,Q204672,Q265037,Q133112,Q975398
Q83505,Q5272206,Q3441794,,Q560163,Q15454102,Q929422,Q7685136,Q43025654
Q834799,Q2538092,Q3878466,,,,,,
Q835121,Q1551755,Q15821681,,Q104667,Q100338,Q110721,Q975052,Q100295
Q835549,Q22669899,,,,,,,
Q834327,Q926978,Q108047434,,Q310190,Q81489,Q239181,Q693301,Q82377
Q835295,Q62678,Q4684087,,Q95951,Q1578075,Q2127810,Q69881,Q99509
Q835500,Q61128,,,Q76450,Q374175,Q285460,Q459384,Q2581962
Q835563,Q5301772,,,Q7516,Q266067,Q276425,Q34975,
Q835633,Q112224335,,,Q171905,Q472053,Q233922,Q231648,Q275246
Q83594,Q508904,Q2272712,,Q235008,Q4144175,Q4056835,Q4227637,Q4080114
Q835581,Q98369,Q5213908,,Q64645,Q223790,Q57391,Q228789,Q2530909
Q835723,Q4275601,Q7708609,,Q348936,Q528527,Q1375750,Q490829,Q495549
Q836268,Q6202377,Q1194523,,Q319001,Q717129,Q270688,,
Q836115,Q55392,Q55392,,Q727031,Q136221,Q696347,Q69638,Q3139319
Q836551,,,,,,,,
Q83612,Q503966,Q928022,,Q219653,Q213864,Q463536,Q239453,Q329807
Q83542,Q380608,Q380608,240159255.0,Q170576,Q184219,Q320084,Q236010,Q554132
Q835676,Q3705901,Q2224483,,Q173585,Q207852,Q49017,Q211283,Q230636
Q835650,Q1303837,Q269895,16667084.0,Q3454165,Q350714,Q443782,Q229430,Q782662
Q836503,Q1253831,,,Q7322953,Q7705049,Q3002009,,
Q836474,Q313190,,,Q41142,Q106529,Q434129,Q1368537,Q2848380
Q83623,Q309214,Q309214,,Q202148,Q188459,Q182104,Q808435,Q382036
Q836678,,,,,,,,
Q836580,Q69218,Q69218,,,,,,
Q83649,Q427308,Q235555,,Q238919,Q310511,Q188459,Q329807,Q2350830
Q836905,Q66774,Q862400,,Q7650734,,,,
Q836912,Q113677610,,,Q2216616,Q552848,Q3012280,,
Q836737,Q256958,Q443196,15475087.0,Q717829,Q16766,Q5169406,Q15908831,
Q83495,Q9544977,Q539718,467222728.0,Q193048,Q206890,Q296883,Q42204,Q43416
Q83630,Q232273,Q5849390,,Q234212,Q41422,Q215026,Q3177643,Q238483
Q837181,Q185421,,,Q343598,Q1343721,Q1138332,Q904661,Q910120
Q837111,Q6125695,Q5273802,,Q181425,Q2216257,Q718123,Q706223,Q8260590
Q836298,Q262130,Q3128023,60900000.0,Q108366,Q230011,Q363271,Q272613,Q1615674
Q83703,Q3216065,,,Q304123,Q943295,Q289032,Q451107,Q2980691
Q83656,Q361336,Q56094,,Q223281,Q315099,Q107069,Q310324,Q311271
Q83730,Q2160854,Q85556,,Q38119,Q6513331,Q356383,Q7926776,Q234516
Q837340,Q6202377,Q214289,,Q214289,Q1200110,Q911462,Q248915,Q254166
Q836622,Q229598,Q184903,,Q40572,Q244678,Q1339579,Q977023,Q317024
Q837070,Q7546,Q2837702,,Q239881,Q524529,Q234923,Q1090835,Q24842
Q837823,Q960141,,,Q2174226,Q277193,Q4717006,Q454881,Q1930389
Q836821,Q598683,Q3758467,104478416.0,Q191719,Q38875,Q316446,Q207179,Q433089
Q837847,Q3016482,,,,,,,
Q837852,Q345217,,,Q739291,Q1389313,Q3804811,Q1553484,Q958262
Q837264,Q2031292,Q325396,288400000.0,Q231382,Q236527,Q228717,Q229048,Q165296
Q837536,Q494835,Q539718,,Q159577,Q223769,Q313918,Q231116,Q353755
Q83767,Q1340565,Q1340565,58853106.0,Q189400,Q532098,Q1344237,Q370181,
Q83739,Q13595311,Q317567,,Q2263,Q1395654,Q310785,Q150482,Q598178
Q837962,Q3482619,,,Q6761664,Q11514341,,,
Q837966,Q52411,Q559844,,Q160528,,,,
Q837939,Q6380650,Q6558317,,Q455896,Q265218,,,
Q838342,Q861161,Q253838,,Q861161,,,,
Q837974,Q75137418,Q66429797,,Q3318816,Q6438418,Q466842,Q1374499,Q1690888
Q838078,Q1350636,Q4711522,,Q40475,Q558844,Q259581,Q3089145,Q891104
Q838103,Q1972350,Q3568567,,Q40475,Q1340156,Q267829,Q2069005,Q368794
Q838064,Q927439,Q17887,,Q40475,Q1040798,Q373233,Q240238,Q1327040
Q83791,Q365726,Q1137161,,Q229952,Q72867,Q317704,Q182743,Q3999035
Q838489,Q1381885,Q928022,,Q941603,,,,
Q838013,Q1042021,Q551733,98800000.0,Q43697,Q310692,Q259940,Q459676,Q3141565
Q838504,,,,Q15869,,,,
Q83789,Q365726,Q59780828,,Q349391,Q228747,Q3134239,Q2851506,Q467502
Q838631,Q3945174,Q11633586,,Q379824,,,,
Q838149,Q853,,,Q271485,Q314067,Q787038,Q3217941,Q1071694
Q837945,Q936338,Q936338,,Q312535,Q270638,Q298995,Q259798,Q186304
Q838561,Q185421,,,Q2365265,Q1138332,Q1049366,Q7678106,
Q839019,Q25120,Q546575,,Q24829,Q285431,Q432638,Q518000,Q23879959
Q838514,Q460297,Q716091,,Q36970,Q947267,Q489938,,
Q839194,Q15491962,,,Q361610,,,,
Q838381,Q913003,Q1176800,,Q43874,Q219373,Q231648,Q328790,Q314673
Q838900,Q3228905,,,Q311179,Q150903,Q698507,Q860948,Q269513
Q838154,Q524711,Q454289,,Q20178,Q73346,Q191828,Q472746,Q222833
Q839230,Q725003,,,Q175900,Q1092581,Q6455165,,
Q838405,Q343293,Q3342247,19800000.0,Q80405,Q41422,Q230903,Q1060098,Q1143649
Q83952421,Q7344677,,,,,,,
Q839317,Q113990995,,,Q115932,Q5262185,,,
Q839270,Q965826,Q514913,,Q449965,Q5213674,,,
Q839290,Q1337411,Q5231483,,Q208681,Q433417,Q255720,Q232845,Q459007
Q839265,Q6137781,Q461529,,Q395274,Q509061,Q491264,Q1545,Q356086
Q839545,Q3181443,Q3181443,,Q199945,,,,
Q839294,Q1351715,Q106529,,Q106529,Q32439,Q358089,Q3170909,Q663802
Q839419,Q618330,Q2895752,,Q55264,Q295984,Q2883923,Q312878,Q919206
Q840281,,,,,,,,
Q839133,Q55422,Q1365966,,Q296928,Q233801,Q379808,Q105660,Q109232
Q840183,Q114143255,,,,,,,
Q839744,Q470104,Q470104,,Q381561,Q704291,Q701585,Q701940,Q667260
Q839123,Q4465,Q4465,93600000.0,Q164119,Q134077,Q133050,Q223117,Q317358
Q839908,Q6768251,Q4885699,,Q298838,Q307882,Q288620,Q1108476,Q276365
Q839434,Q726024,,55382927.0,Q83338,Q136209,Q231395,Q203215,Q253578
Q839341,Q103646,Q103646,,Q37079,Q37459,Q320945,Q1312282,Q453984
Q839916,Q731331,Q731331,,Q286717,Q232298,Q919876,Q710888,Q1361050
Q84022,Q82275,Q10320642,,Q235020,Q772892,Q5320180,Q3547495,Q291569
Q840296,Q3995911,,,Q175900,Q1325171,Q3194480,Q1054625,Q7497190
Q839825,Q2924898,Q6755854,2000000.0,Q192912,Q160432,Q347879,Q235721,Q298276
Q84051,Q4908567,,,Q451894,Q2940044,Q1365438,,
Q8404567,Q3441312,Q4712250,,Q8263768,Q6044922,Q5944366,Q5816130,Q7322618
Q839596,Q464903,Q3758467,,Q200841,Q223745,Q106775,Q535507,Q347395
Q840353,Q3470486,Q598675,86957280.0,,,,,
Q8405968,Q3441312,,,Q4822616,Q7688203,Q5571376,Q2843399,Q16549551
Q840446,Q262608,,,Q106275,Q182763,Q318249,Q224026,Q8927
Q840871,Q668207,,,Q457317,Q298551,Q58216510,,
Q840297,Q47284,Q47284,,Q357994,Q1042923,Q17434137,,
Q84064,Q1010227,Q3702003,,Q273086,Q123206,Q82660,Q1042185,Q547406
Q839042,Q179497,Q5213633,13500000.0,Q65932,Q229305,Q447892,Q211283,Q503027
Q840983,Q738037,,,Q862358,Q5354259,Q1095301,Q2050620,Q377072
Q841019,Q331172,Q149136,,Q465848,Q149136,Q465859,Q7309808,Q7421131
Q840872,Q314502,Q5238174,39323027.0,Q192643,Q229220,Q294372,Q311314,Q174346
Q840495,Q270097,Q270097,,Q172035,Q171905,Q150903,Q156586,Q314892
Q841500,Q5214683,,,,,,,
Q841114,Q525332,Q484779,,Q169963,Q1276918,Q133820,Q451551,Q318249
Q841452,Q706935,Q162753,,Q162753,Q707538,Q6539402,Q67469,Q1740075
Q841643,Q113540557,Q7456449,,,,,,
Q841335,Q41148,Q41148,,Q36949,Q139765,Q191132,Q345781,Q1176208
Q84147,Q323074,Q381807,,Q162753,Q191104,Q296028,Q231660,Q310012
Q841203,Q670296,Q15782026,,Q202765,Q351290,Q103343,Q314841,Q720530
Q841487,Q1668336,Q2815381,,Q203819,Q24829,Q1124735,Q267829,Q339593
Q841476,Q371455,Q162005,,Q351290,Q173399,Q40337,,
Q841233,Q1452257,Q7146300,10696210.0,Q935081,Q283328,Q313522,Q1189596,Q237925
Q841742,Q644401,Q644401,,Q310867,Q313025,Q290438,Q292967,Q3089275
Q841754,Q1670475,Q7614407,,Q311093,Q41233,,,
Q841724,Q1120919,Q6558221,,Q189067,Q316596,Q309941,Q1139435,Q1366768
Q841118,Q936338,Q7153463,,Q231006,Q230278,Q348952,Q304322,Q310060
Q841274,Q2057920,Q7519456,128955898.0,Q38119,Q314892,Q232292,Q2424994,Q3964955
Q841515,Q362824,Q5217295,,Q360674,Q193212,Q14450,Q445638,Q235272
Q841811,Q532307,Q350903,,Q291361,Q450573,Q310318,Q359491,
Q841761,Q56225490,Q207596,,Q220584,Q207596,Q741555,Q718382,Q448930
Q841927,Q506183,Q506183,,Q727086,Q315728,Q721256,Q7817005,Q377450
Q841948,Q3498991,,,Q2925592,Q493340,Q312878,Q2988170,Q1929714
Q841920,Q95133,Q160528,,Q160528,Q355163,Q1530639,Q690569,Q602872
Q842076,Q664001,,,Q1142250,Q1060193,Q5368648,Q1190315,Q1078503
Q842067,Q7546,Q2837702,,Q233732,Q524529,Q259911,Q203215,Q264921
Q841776,Q810020,Q1379985,,Q313588,Q232876,Q209471,Q57584,Q725399
Q841882,Q53052,,,Q221074,Q714729,Q3938531,Q3424831,Q558492
Q842073,Q237659,Q1971768,52096475.0,Q36949,Q83338,Q228893,Q462327,Q235002
Q8422486,Q8031969,Q6503919,,Q709135,Q445608,Q381561,Q667260,Q4717006
Q842253,Q298025,,,Q485310,Q342549,Q234314,Q299297,
Q842242,Q216748,Q1294632,,Q71275,Q102462,Q259986,Q656507,Q1390451
Q841781,Q56014,Q709913,,Q105987,Q43247,Q95148,Q240193,Q206856
Q841958,Q314287,Q20155498,,Q382210,Q212535,Q740244,Q256395,Q443662
Q842086,Q924621,Q169946,,Q169946,Q36301,Q106942,Q503706,Q316602
Q841961,Q722890,Q296796,,Q36105,Q239301,Q555590,Q4353606,Q2568027
Q84220,Q350666,Q309932,,Q1305044,Q296630,Q103784,Q271848,Q267814
Q842442,Q704027,Q16766,,Q1059865,Q630846,,,
Q842094,Q314142,Q314142,,Q4547,Q298368,Q297071,Q970066,Q237690
Q842603,Q1668336,Q1384661,,Q356309,Q106940,Q40912,Q348351,Q980986
Q842443,Q505960,,,Q203215,Q179152,Q956193,Q2286758,Q119721
Q843008,Q6175293,Q7350972,,Q366403,,,,
Q842590,Q113119049,,,Q491333,Q493671,,,
Q843003,Q6175293,Q7350972,,Q366403,Q452986,Q2846642,Q312081,
Q842292,Q599392,Q713511,3150000000.0,,,,,
Q842714,Q374760,Q712827,,Q106275,Q43697,Q543814,Q265232,Q3190950
Q843959,Q3470954,Q716064,,,,,,
Q843450,Q352010,Q945551,,Q129978,Q240206,Q228931,Q422310,Q358137
Q842720,Q358714,Q358714,,Q533655,Q1200116,Q440488,Q185421,Q516312
Q843198,Q448604,Q263607,,Q103939,Q317817,Q230710,Q318607,Q461794
Q842770,Q192762,Q697131,15978422.0,Q129591,Q134077,Q211144,Q359325,Q934506
Q844366,Q960141,,,Q561310,Q3272513,Q381561,Q704140,Q445608
Q844319,Q36847372,,,Q234471,Q303599,Q240541,Q2178032,Q190523
Q844274,Q3359991,Q4895414,,Q3359991,Q4895414,Q6081311,Q17632747,Q5552305
Q843949,Q281249,Q9557,,Q9557,Q431012,Q259840,Q545016,Q677439
Q844296,Q3135104,Q1808004,,Q138005,Q229612,Q308124,Q73362,Q2957862
Q844068,Q721389,,,Q41163,Q94123,Q170572,Q104791,Q108283
Q844381,Q3359991,,,Q4895414,Q3359991,Q17632747,Q6081311,Q29401004
Q844394,Q36841706,,,Q211082,Q355392,,,
