,Ethnicity,Wikidata URI
/m/06y06l,Spanish and Portuguese Jews,http://www.wikidata.org/entity/Q18707533
/m/012krk4q,Burmese in Malaysia,http://www.wikidata.org/entity/Q19646070
/m/012sq6l9,Chinese people in the Republic of Congo,http://www.wikidata.org/entity/Q19840631
/m/012hcwss,Venezuelan Australian,http://www.wikidata.org/entity/Q19869480
/m/012vy1y4,Austrian Canadians,http://www.wikidata.org/entity/Q19875778
/m/01370h5h,Ayam (people),http://www.wikidata.org/entity/Q19887875
/m/012hsgfv,Indians in the New York City metropolitan region,http://www.wikidata.org/entity/Q19891906
/m/012zrj47,Copts in Libya,http://www.wikidata.org/entity/Q19893519
/m/0138msgz,Circassians in Egypt,http://www.wikidata.org/entity/Q20787708
/m/0zb_y06,Arabs in Denmark,http://www.wikidata.org/entity/Q20970137
/m/026603f,Acjachemen,http://www.wikidata.org/entity/Q28842834
/m/0nb7r4n,Bonerate people,http://www.wikidata.org/entity/Q31174463
/m/07lm6j,Mbangala,http://www.wikidata.org/entity/Q61813408
/m/0h51rtl,Wergaia people,http://www.wikidata.org/entity/Q62098205
/m/0b6rt_,Coree,http://www.wikidata.org/entity/Q426724
/m/01z95z,Pied-Noir,http://www.wikidata.org/entity/Q466237
/m/09f5v,Tajiks,http://www.wikidata.org/entity/Q483505
/m/031mzg,Beur,http://www.wikidata.org/entity/Q351880
/m/05n03tv,Valencian people,http://www.wikidata.org/entity/Q1131768
/m/0119125r,Indigenous peoples in Quebec,http://www.wikidata.org/entity/Q2872543
/m/02r8xcw,Beembe tribe,http://www.wikidata.org/entity/Q2895273
/m/0z6sz22,Kuy people,http://www.wikidata.org/entity/Q4444914
/m/07b4kq,Agagite,http://www.wikidata.org/entity/Q4690975
/m/05c4n6p,Dibo,http://www.wikidata.org/entity/Q5272275
/m/065f80,Arab-Persians,http://www.wikidata.org/entity/Q7170199
/m/04s9_v,Eurasian Singaporeans,http://www.wikidata.org/entity/Q7696558
/m/02qrvxh,Woodland Cree,http://www.wikidata.org/entity/Q8032824
/m/02zs0m,Gullah,http://www.wikidata.org/entity/Q13560779
/m/09ccgs,Karay-a people,http://www.wikidata.org/entity/Q17074661
/m/08j0_k,Pocomtuc,http://www.wikidata.org/entity/Q1789087
/m/0d4c91,Dan people,http://www.wikidata.org/entity/Q1804699
/m/05ny91,Isaaq,http://www.wikidata.org/entity/Q1854254
/m/0gmh04p,Magarha,http://www.wikidata.org/entity/Q1883717
/m/046j25,Lumbee,http://www.wikidata.org/entity/Q1886046
/m/011b2m1x,Chinese Nicaraguan,http://www.wikidata.org/entity/Q1911798
/m/096p9t,Afro Mexicans,http://www.wikidata.org/entity/Q1921225
/m/04ylg,Missouria,http://www.wikidata.org/entity/Q1939219
/m/0qk_btr,Indians in Bahrain,http://www.wikidata.org/entity/Q17056403
/m/0wkj9t7,Port Gamble S'Klallam,http://www.wikidata.org/entity/Q17089707
/m/0x2b5n0,Tamil Seychellois,http://www.wikidata.org/entity/Q17142450
/m/011jjyqw,Britons in France,http://www.wikidata.org/entity/Q17182839
/m/01115h1q,Mackinac Bands of Chippewa and Ottawa Indians,http://www.wikidata.org/entity/Q17510544
/m/011x4q8z,Kurdish Australians,http://www.wikidata.org/entity/Q18165768
/m/011l66k5,Poles in Spain,http://www.wikidata.org/entity/Q18166681
/m/01117472,Turka people,http://www.wikidata.org/entity/Q18210621
/m/0121m12k,Syrian Australian,http://www.wikidata.org/entity/Q18217290
/m/012hy_35,Serbian New Zealander,http://www.wikidata.org/entity/Q19360831
/m/012nmn_t,Indonesians in Malaysia,http://www.wikidata.org/entity/Q19613369
/m/012pprjw,Baruuli,http://www.wikidata.org/entity/Q19865994
/m/012wlb55,Moroccan Jews in Israel,http://www.wikidata.org/entity/Q19869465
/m/012zr7c8,Coptic Canadian,http://www.wikidata.org/entity/Q19875748
/m/01371_2_,Waawa,http://www.wikidata.org/entity/Q19945979
/m/0138td61,African-Americans in Ghana,http://www.wikidata.org/entity/Q20715263
/m/0m_71,Chumash people,http://www.wikidata.org/entity/Q24251468
/m/0h5cbz,Chinese community in India,http://www.wikidata.org/entity/Q1068096
/m/099kdy,Chickahominy people,http://www.wikidata.org/entity/Q1072155
/m/0gx0thh,Portuguese New Zealander,http://www.wikidata.org/entity/Q7232668
/m/04cv_h0,Purum people,http://www.wikidata.org/entity/Q7261635
/m/05f9tyx,Putian people,http://www.wikidata.org/entity/Q7262283
/m/07kdmxc,Qassab,http://www.wikidata.org/entity/Q7267051
/m/0ngtqhb,Raji people,http://www.wikidata.org/entity/Q7286139
/m/0by1g3j,Ramona Band of Cahuilla,http://www.wikidata.org/entity/Q7289903
/m/09gcxzq,Rath tribe,http://www.wikidata.org/entity/Q7295580
/m/0gj8wz3,Refugees of Sudan,http://www.wikidata.org/entity/Q7307677
/m/076w966,Rohilla Rajputs,http://www.wikidata.org/entity/Q7359739
/m/0ll4xkj,Romani people in Austria,http://www.wikidata.org/entity/Q7362473
/m/03m3pcb,Romanian Canadians,http://www.wikidata.org/entity/Q7362533
/m/03qjhn8,Romanian diaspora in the United Kingdom,http://www.wikidata.org/entity/Q7362644
/m/09bv6l,Romblomanon people,http://www.wikidata.org/entity/Q7362930
/m/03nntt3,Rowther,http://www.wikidata.org/entity/Q7372297
/m/0d0cyg,Rufaa people,http://www.wikidata.org/entity/Q7377872
/m/04f10pj,Russians in Chile,http://www.wikidata.org/entity/Q7382299
/m/0hnbjkn,Russians in Nepal,http://www.wikidata.org/entity/Q7382309
/m/0hn83kv,Russians in Taiwan,http://www.wikidata.org/entity/Q7382317
/m/064133,Saadat-e-Bara,http://www.wikidata.org/entity/Q7395578
/m/0bmbnsm,Sac and Fox Nation of Missouri in Kansas and Nebraska,http://www.wikidata.org/entity/Q7396543
/m/0hgpwbg,Samia tribe,http://www.wikidata.org/entity/Q7409418
/m/04jkd2d,Sangha people,http://www.wikidata.org/entity/Q7417971
/m/0bx_6cf,Santa Rosa Reservation,http://www.wikidata.org/entity/Q7419872
/m/047g5m5,Scandinavian Brazilian,http://www.wikidata.org/entity/Q7429947
/m/0g9t12d,Senedo people,http://www.wikidata.org/entity/Q7450440
/m/0bmffkx,Shabo people,http://www.wikidata.org/entity/Q7460131
/m/03c2lzt,Slovene Australians,http://www.wikidata.org/entity/Q7541695
/m/0j_40d3,Smith River Rancheria,http://www.wikidata.org/entity/Q7545308
/m/09rv5zy,Snake Indians,http://www.wikidata.org/entity/Q7547016
/m/01wwn1,Bouyei people,http://www.wikidata.org/entity/Q673161
/m/0fqz6,Cajun,http://www.wikidata.org/entity/Q686949
/m/02_tmb,Livonians,http://www.wikidata.org/entity/Q690126
/m/078z5m,Nyoro people,http://www.wikidata.org/entity/Q3346711
/m/04my43m,Orang Kuala,http://www.wikidata.org/entity/Q3355035
/m/0413jsm,Ouled Naïl,http://www.wikidata.org/entity/Q3358245
/m/0jt8b28,Palor people,http://www.wikidata.org/entity/Q3361675
/m/067lts,Polish Canadians,http://www.wikidata.org/entity/Q3395438
/m/064m3sj,Mijaks,http://www.wikidata.org/entity/Q3396203
/m/02ptsw0,Chesapeake people,http://www.wikidata.org/entity/Q3445752
/m/0dhsfy,Indo-Mauritian,http://www.wikidata.org/entity/Q3459762
/m/0285382,Scapitani,http://www.wikidata.org/entity/Q3475143
/m/07bch9,Scottish American,http://www.wikidata.org/entity/Q3476361
/m/0b3hkv,Digo people,http://www.wikidata.org/entity/Q692836
/m/05fdnr,Hoklo people,http://www.wikidata.org/entity/Q703914
/m/01180d4w,Koreans in Taiwan,http://www.wikidata.org/entity/Q705692
/m/05h9td,Puyuma people,http://www.wikidata.org/entity/Q706500
/m/02w7f01,Italian language in Slovenia,http://www.wikidata.org/entity/Q3962895
/m/0j9nklc,Turiwára,http://www.wikidata.org/entity/Q4000626
/m/0j45r6j,Ainu in Russia,http://www.wikidata.org/entity/Q4058929
/m/0118b2f1,Greeks in Italy,http://www.wikidata.org/entity/Q4352869
/m/05b_0__,Turks in Finland,http://www.wikidata.org/entity/Q4355125
/m/0_l8bt5,Geledi,http://www.wikidata.org/entity/Q4357932
/m/02rzg5g,Portuguese Luxembourger,http://www.wikidata.org/entity/Q4373405
/m/064yyj,Asian Argentine,http://www.wikidata.org/entity/Q4387376
/m/03nsj0h,Rongmei Naga,http://www.wikidata.org/entity/Q4397651
/m/0119lfyd,Russians in Belarus,http://www.wikidata.org/entity/Q4400579
/m/0118wy3b,Russians in Korea,http://www.wikidata.org/entity/Q4400595
/m/0ds1gxh,Russians in Turkey,http://www.wikidata.org/entity/Q4400606
/m/03cl2pz,Serbs in the United Kingdom,http://www.wikidata.org/entity/Q4416722
/m/02qcgkb,Norwegians with Pakistani background,http://www.wikidata.org/entity/Q4571328
/m/05_6143,Aba Khel,http://www.wikidata.org/entity/Q4663112
/m/0kn7vs4,Accokeek tribe,http://www.wikidata.org/entity/Q4672671
/m/047b_rg,Afghan Australian,http://www.wikidata.org/entity/Q4689056
/m/09ggz4c,African Sri Lankans,http://www.wikidata.org/entity/Q4689924
/m/0crhl9n,African immigrants to Sweden,http://www.wikidata.org/entity/Q4690012
/m/0crg506,Africans in Hawaii,http://www.wikidata.org/entity/Q4690070
/m/0p8vbv0,Afro Dominicans,http://www.wikidata.org/entity/Q4690176
/m/0gwzxyh,Afro-Panamanians,http://www.wikidata.org/entity/Q4690194
/m/0crg81s,Agaria,http://www.wikidata.org/entity/Q4691328
/m/0gpqtn,Agri people,http://www.wikidata.org/entity/Q4693839
/m/08fqfb,Airiman,http://www.wikidata.org/entity/Q4698721
/m/0gf307,Alagwa people,http://www.wikidata.org/entity/Q4705595
/m/03nwx8p,Albanian Australian,http://www.wikidata.org/entity/Q4709112
/m/03hmm8t,Amazonian Jews,http://www.wikidata.org/entity/Q4740892
/m/0j_7pml,American migration to France,http://www.wikidata.org/entity/Q4745498
/m/011bb53_,Americans in China,http://www.wikidata.org/entity/Q4745629
/m/011b0dl6,Americans in the United Kingdom,http://www.wikidata.org/entity/Q4745649
/m/05c241f,Angolan American,http://www.wikidata.org/entity/Q4763760
/m/07kj2cl,Angolans in Zambia,http://www.wikidata.org/entity/Q4763800
/m/04gmg7f,Arab Chileans,http://www.wikidata.org/entity/Q4783164
/m/03ylh7s,Argentine Australians,http://www.wikidata.org/entity/Q4789374
/m/0j62c4x,Argentine Mexicans,http://www.wikidata.org/entity/Q4789456
/m/05p1m77,Armenians in Afghanistan,http://www.wikidata.org/entity/Q4793304
/m/05p42l3,Armenians in Serbia,http://www.wikidata.org/entity/Q4793334
/m/04pcxd,Armenians of Romania,http://www.wikidata.org/entity/Q4793348
/m/089znn,Asian Australian,http://www.wikidata.org/entity/Q4806588
/m/0f7_g_,Acolhua,http://www.wikidata.org/entity/Q342034
/m/0bwhd5z,Harari people,http://www.wikidata.org/entity/Q356382
/m/0d0djp,Shatt people,http://www.wikidata.org/entity/Q368863
/m/086hj,Vedda people,http://www.wikidata.org/entity/Q369883
/m/085_z,Walloons,http://www.wikidata.org/entity/Q381151
/m/0bmfkw1,Germans in Kyrgyzstan,http://www.wikidata.org/entity/Q1397962
/m/0bm8rgc,Inari Sami people,http://www.wikidata.org/entity/Q1411194
/m/01f9bg,Inupiat people,http://www.wikidata.org/entity/Q1417088
/m/03cxw8,Medjay,http://www.wikidata.org/entity/Q1423613
/m/07g8vk,Nyakyusa people,http://www.wikidata.org/entity/Q3140817
/m/07hyjp,Irish Australian,http://www.wikidata.org/entity/Q3154488
/m/03bzt_9,Kono people,http://www.wikidata.org/entity/Q3198706
/m/0vxd1bf,Kotoko people,http://www.wikidata.org/entity/Q3199185
/m/04yg5cj,Chinese people in Madagascar,http://www.wikidata.org/entity/Q3275518
/m/02qv_h_,Syrian Americans,http://www.wikidata.org/entity/Q3303849
/m/011bgkqz,Albanians in Montenegro,http://www.wikidata.org/entity/Q3303964
/m/011c4yy0,Mongondow people,http://www.wikidata.org/entity/Q3320681
/m/03_pk9,Ndwandwe,http://www.wikidata.org/entity/Q3337519
/m/071v17,Umbri,http://www.wikidata.org/entity/Q389236
/m/07j22j,Sigynnae,http://www.wikidata.org/entity/Q389504
/m/09d0v9,Aghori,http://www.wikidata.org/entity/Q393529
/m/07kn2d,KaweKar,http://www.wikidata.org/entity/Q1426818
/m/070c5y,Frafra people,http://www.wikidata.org/entity/Q1440399
/m/02pw6r0,Rama people,http://www.wikidata.org/entity/Q1440932
/m/06f82_,Turkana people,http://www.wikidata.org/entity/Q1453190
/m/03cwrj2,Tunxis,http://www.wikidata.org/entity/Q1453913
/m/04pvls,Muromians,http://www.wikidata.org/entity/Q1470744
/m/0nb7v5m,Pauma Reservation,http://www.wikidata.org/entity/Q14683619
/m/04mzm8j,Indian community of London,http://www.wikidata.org/entity/Q14822101
/m/0wzwn_y,Finnish Australian,http://www.wikidata.org/entity/Q14838086
/m/02pzp57,Bhandari caste,http://www.wikidata.org/entity/Q14915564
/m/0tkjsxf,Tejon Indian Tribe of California,http://www.wikidata.org/entity/Q15122078
/m/0_ftlq6,Mauritian Australian,http://www.wikidata.org/entity/Q16056491
/m/0w33ps5,Guineans in France,http://www.wikidata.org/entity/Q16146712
/m/0y7w707,Afro-French Guianan,http://www.wikidata.org/entity/Q16147121
/m/0_fr45y,Hispanic and Latino Americans in Arizona,http://www.wikidata.org/entity/Q16150729
/m/0gywt0v,Indians in Finland,http://www.wikidata.org/entity/Q16150981
/m/04n7dwf,Asian Canadians,http://www.wikidata.org/entity/Q16152160
/m/0hnfbps,Sri Lankans in Malaysia,http://www.wikidata.org/entity/Q16152171
/m/0640_7q,Moroccan Jews,http://www.wikidata.org/entity/Q16152214
/m/0y7vpv2,Afro Turks and Caicos Islanders,http://www.wikidata.org/entity/Q16152600
/m/0ql0g7_,Ngulu people,http://www.wikidata.org/entity/Q7022680
/m/09g7kt3,Non-Hispanic Whites,http://www.wikidata.org/entity/Q7048763
/m/0m0pnh9,Norwegians with Iranian background,http://www.wikidata.org/entity/Q7061432
/m/0c_rjd,Nyimang people,http://www.wikidata.org/entity/Q7071115
/m/0gxzll2,Ogea people,http://www.wikidata.org/entity/Q7079985
/m/0hhtrxx,Padharia,http://www.wikidata.org/entity/Q7123729
/m/03yd948,Padye,http://www.wikidata.org/entity/Q7124032
/m/0bmfxzg,Pakistanis in Iran,http://www.wikidata.org/entity/Q7125940
/m/04jh4yd,Pakistanis in Spain,http://www.wikidata.org/entity/Q7125959
/m/04ych2p,Pakistanis in the Netherlands,http://www.wikidata.org/entity/Q7125967
/m/0ll3fjb,Panchagrama Brahmins,http://www.wikidata.org/entity/Q7130245
/m/03gy1hs,Paraguayan American,http://www.wikidata.org/entity/Q7134678
/m/0g561gc,Paraguayan Argentine,http://www.wikidata.org/entity/Q7134685
/m/0c00qm7,Pathans in Bihar,http://www.wikidata.org/entity/Q7144699
/m/05pb39r,Patuxent people,http://www.wikidata.org/entity/Q7148798
/m/02rm7_9,Peruvians in the United Kingdom,http://www.wikidata.org/entity/Q7171212
/m/04mzknm,Pojulu people,http://www.wikidata.org/entity/Q7208545
/m/0dqrh8,Polish Australian,http://www.wikidata.org/entity/Q7209875
/m/03ybhz,Pori people,http://www.wikidata.org/entity/Q7230097
/m/03751k,Samogitians,http://www.wikidata.org/entity/Q393779
/m/02662zr,Aguano people,http://www.wikidata.org/entity/Q397903
/m/0bpjh3,Bengali people,http://www.wikidata.org/entity/Q402913
/m/023k_4,Semang people,http://www.wikidata.org/entity/Q2144062
/m/0g97np,Berber Jews,http://www.wikidata.org/entity/Q2152757
/m/084sqw,Saponi people,http://www.wikidata.org/entity/Q2224073
/m/04bbr3,Overseas Vietnamese,http://www.wikidata.org/entity/Q2233666
/m/07xdc7,Siceliotes,http://www.wikidata.org/entity/Q2257531
/m/0gmh322,Uru-Eu-Wau-Wau,http://www.wikidata.org/entity/Q2261479
/m/06zpwyl,Shakori,http://www.wikidata.org/entity/Q2276596
/m/061p2g,Chinese Australians,http://www.wikidata.org/entity/Q2303719
/m/02z22q_,Tamil Malaysians,http://www.wikidata.org/entity/Q2354653
/m/0crh02y,Campanians,http://www.wikidata.org/entity/Q3651797
/m/0p8zg7y,Astrakhan Tatars,http://www.wikidata.org/entity/Q3656745
/m/02q5n8w,Chisca,http://www.wikidata.org/entity/Q3675188
/m/07f8d0,Khosa,http://www.wikidata.org/entity/Q3695047
/m/011bn72r,Irish Argentine,http://www.wikidata.org/entity/Q3777727
/m/06w4jh8,Lobetani,http://www.wikidata.org/entity/Q3781567
/m/05p02kz,Italian Lebanese,http://www.wikidata.org/entity/Q3804360
/m/02qpcrw,Kaxabu people,http://www.wikidata.org/entity/Q3814071
/m/02prmwd,Ivatan people,http://www.wikidata.org/entity/Q3847372
/m/026w4b9,Montenegrins in Albania,http://www.wikidata.org/entity/Q3862296
/m/0g8r4d,Kami people,http://www.wikidata.org/entity/Q3892207
/m/0gczp3,Ndali people,http://www.wikidata.org/entity/Q3895187
/m/0gczv9,Mpoto people,http://www.wikidata.org/entity/Q3895194
/m/0gczgj,Ndendeule people,http://www.wikidata.org/entity/Q3895199
/m/012rcvbx,Phatak,http://www.wikidata.org/entity/Q19895245
/m/012wn9fq,Turkish Jews in Israel,http://www.wikidata.org/entity/Q20050767
/m/012hrd35,Serbian Brazilian,http://www.wikidata.org/entity/Q20716798
/m/012w_95c,Blacks in Liverpool,http://www.wikidata.org/entity/Q20747545
/m/0134vvv9,Gigyani,http://www.wikidata.org/entity/Q21244968
/m/05c45_m,Swiss Chilean,http://www.wikidata.org/entity/Q55075248
/m/0gjpjf,Abadzekh,http://www.wikidata.org/entity/Q2361635
/m/02pbdkd,Sadz,http://www.wikidata.org/entity/Q2373720
/m/01ds81,Northern Thai people,http://www.wikidata.org/entity/Q2427065
/m/025scqm,Kapsiki people,http://www.wikidata.org/entity/Q2437423
/m/0266rht,Libu,http://www.wikidata.org/entity/Q2456520
/m/0sgh6h3,Baslaney,http://www.wikidata.org/entity/Q2478056
/m/01x368,Walla Walla people,http://www.wikidata.org/entity/Q2508464
/m/04_0gbp,Kalapalo people,http://www.wikidata.org/entity/Q2520155
/m/0285f49,Atlantic Creole,http://www.wikidata.org/entity/Q756829
/m/02z8h_,Guna people,http://www.wikidata.org/entity/Q757258
/m/0277vdq,Gurunsi people,http://www.wikidata.org/entity/Q766258
/m/0h462,Mahicanos homosesuales mentira,http://www.wikidata.org/entity/Q776280
/m/0bs56w1,South Asian Canadians,http://www.wikidata.org/entity/Q7566030
/m/09gb8wp,Sri Lankans in India,http://www.wikidata.org/entity/Q7586134
/m/02x6yn4,Sthanika Brahmins,http://www.wikidata.org/entity/Q7616084
/m/05c3m6_,Sukte people,http://www.wikidata.org/entity/Q7635903
/m/0j62176,Swedish Indians,http://www.wikidata.org/entity/Q7654710
/m/0d1knp,Tagale people,http://www.wikidata.org/entity/Q7675140
/m/03mh4dl,Taiwanese expatriates in Vietnam,http://www.wikidata.org/entity/Q7676616
/m/0bs1db0,Tamil Australian,http://www.wikidata.org/entity/Q7681248
/m/09w0rj,Taveta people,http://www.wikidata.org/entity/Q7689083
/m/02607t8,Thais in Hong Kong,http://www.wikidata.org/entity/Q7709308
/m/0gvr1m,Tharawal,http://www.wikidata.org/entity/Q7710757
/m/0c3xfws,Tiriki tribe,http://www.wikidata.org/entity/Q7809221
/m/0j7kzsl,Tongan American,http://www.wikidata.org/entity/Q7821008
/m/03nt8hp,Toromona people,http://www.wikidata.org/entity/Q7826239
/m/09ksfs,Toto people,http://www.wikidata.org/entity/Q7828379
/m/047bzn1,Turks in Denmark,http://www.wikidata.org/entity/Q7855501
/m/05h2kp_,Turks in Serbia,http://www.wikidata.org/entity/Q7855527
/m/05mz969,Turks of Croatia,http://www.wikidata.org/entity/Q7855539
/m/0bh7p8_,Turuk Pasi,http://www.wikidata.org/entity/Q7856503
/m/09wpbp,Ukwuani people,http://www.wikidata.org/entity/Q7878637
/m/0d2stq,Umm Heitan people,http://www.wikidata.org/entity/Q7881631
/m/064py5y,Upper Mongols,http://www.wikidata.org/entity/Q7898804
/m/02vyffg,German Chilean,http://www.wikidata.org/entity/Q788321
/m/05zt8k5,Ayoreo people,http://www.wikidata.org/entity/Q793196
/m/01c1bc,Zande people,http://www.wikidata.org/entity/Q793575
/m/0czdp_l,Bahand,http://www.wikidata.org/entity/Q794488
/m/08qjd2,Baga people,http://www.wikidata.org/entity/Q799815
/m/027klg2,Bajuni people,http://www.wikidata.org/entity/Q804212
/m/027rjhl,Sakizaya people,http://www.wikidata.org/entity/Q710817
/m/03sk70,Ketagalan people,http://www.wikidata.org/entity/Q716841
/m/03d5k2,Kavalan people,http://www.wikidata.org/entity/Q718347
/m/0dgjk8,Asaro Mudmen,http://www.wikidata.org/entity/Q721097
/m/07_n2k,Asháninka people,http://www.wikidata.org/entity/Q726665
/m/071gct,Messapii,http://www.wikidata.org/entity/Q737684
/m/02pzsxy,Somali Bantu,http://www.wikidata.org/entity/Q1651019
/m/02ryblt,Skolts,http://www.wikidata.org/entity/Q1673765
/m/05w483,Souliotes,http://www.wikidata.org/entity/Q1679837
/m/05zyq1g,Vidivarii,http://www.wikidata.org/entity/Q1683065
/m/04lkfs,Dyula people,http://www.wikidata.org/entity/Q1711628
/m/06p6np,Kamayurá people,http://www.wikidata.org/entity/Q1722872
/m/03ctf1g,Lao Wieng,http://www.wikidata.org/entity/Q1732422
/m/02vtfs,Kaurna people,http://www.wikidata.org/entity/Q1737166
/m/03mbn_z,Kissi people,http://www.wikidata.org/entity/Q1743773
/m/0pcgqb0,Asians in Germany,http://www.wikidata.org/entity/Q4806824
/m/0clndk,Assyrians in Canada,http://www.wikidata.org/entity/Q4810464
/m/011b0djr,Assyrians in Australia,http://www.wikidata.org/entity/Q4810465
/m/05mxw_n,Awadhis,http://www.wikidata.org/entity/Q4829674
/m/0_qlzh_,Naukan people,http://www.wikidata.org/entity/Q4833495
/m/0cj89g,Bai people,http://www.wikidata.org/entity/Q4843158
/m/07kfdcn,Baitada,http://www.wikidata.org/entity/Q4848727
/m/0b6x0r,Bakalai,http://www.wikidata.org/entity/Q4848994
/m/080683f,Baloch of Punjab,http://www.wikidata.org/entity/Q4852445
/m/0465f40,Baltic people in the United Kingdom,http://www.wikidata.org/entity/Q4852739
